Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor RSI
;;;;;;;;;;101.0
;;;;;;;;;;101.0
;;;;;;;;;;101.0
;;;;;;;;;;101.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;41.0
;;;;;;;;;;41.0
;;;;;;;;;;41.0
;;;;;;;;;;41.0
;;;;;;;;;;41.0
;;;;;;;;;;41.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;234.0
;;;;;;;;;;234.0
;;;;;;;;;;234.0
;;;;;;;;;;234.0
;;;;;;;;;;234.0
;;;;;;;;;;234.0
;;;;;;;;;;144.0
;;;;;;;;;;144.0
;;;;;;;;;;144.0
;;;;;;;;;;144.0
;;;;;;;;;;144.0
;;;;;;;;;;144.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;69.0
;;;;;;;;;;69.0
;;;;;;;;;;69.0
;;;;;;;;;;69.0
;;;;;;;;;;69.0
;;;;;;;;;;69.0
;;;;;;;;;;137.0
;;;;;;;;;;137.0
;;;;;;;;;;137.0
;;;;;;;;;;137.0
;;;;;;;;;;137.0
;;;;;;;;;;137.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;251.0
;;;;;;;;;;251.0
;;;;;;;;;;251.0
;;;;;;;;;;251.0
;;;;;;;;;;251.0
;;;;;;;;;;251.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;111.0
;;;;;;;;;;111.0
;;;;;;;;;;111.0
;;;;;;;;;;111.0
;;;;;;;;;;111.0
;;;;;;;;;;111.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;329.0
;;;;;;;;;;329.0
;;;;;;;;;;329.0
;;;;;;;;;;329.0
;;;;;;;;;;329.0
;;;;;;;;;;329.0
;;;;;;;;;;18.0
;;;;;;;;;;18.0
;;;;;;;;;;18.0
;;;;;;;;;;18.0
;;;;;;;;;;18.0
;;;;;;;;;;18.0
;;;;;;;;;;228.0
;;;;;;;;;;228.0
;;;;;;;;;;228.0
;;;;;;;;;;228.0
;;;;;;;;;;228.0
;;;;;;;;;;228.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;124.0
;;;;;;;;;;124.0
;;;;;;;;;;124.0
;;;;;;;;;;124.0
;;;;;;;;;;124.0
;;;;;;;;;;124.0
;;;;;;;;;;74.0
;;;;;;;;;;74.0
;;;;;;;;;;74.0
;;;;;;;;;;74.0
;;;;;;;;;;74.0
;;;;;;;;;;74.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;39.0
;;;;;;;;;;39.0
;;;;;;;;;;39.0
;;;;;;;;;;39.0
;;;;;;;;;;39.0
;;;;;;;;;;39.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;33.0
;;;;;;;;;;33.0
;;;;;;;;;;33.0
;;;;;;;;;;33.0
;;;;;;;;;;33.0
;;;;;;;;;;33.0
;;;;;;;;;;17.0
;;;;;;;;;;17.0
;;;;;;;;;;17.0
;;;;;;;;;;17.0
;;;;;;;;;;17.0
;;;;;;;;;;17.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;201.0
;;;;;;;;;;201.0
;;;;;;;;;;201.0
;;;;;;;;;;201.0
;;;;;;;;;;201.0
;;;;;;;;;;201.0
;;;;;;;;;;398.0
;;;;;;;;;;398.0
;;;;;;;;;;398.0
;;;;;;;;;;398.0
;;;;;;;;;;398.0
;;;;;;;;;;398.0
;;;;;;;;;;94.0
;;;;;;;;;;94.0
;;;;;;;;;;94.0
;;;;;;;;;;94.0
;;;;;;;;;;94.0
;;;;;;;;;;94.0
;;;;;;;;;;358.0
;;;;;;;;;;358.0
;;;;;;;;;;358.0
;;;;;;;;;;358.0
;;;;;;;;;;358.0
;;;;;;;;;;358.0
;;;;;;;;;;61.0
;;;;;;;;;;61.0
;;;;;;;;;;61.0
;;;;;;;;;;61.0
;;;;;;;;;;61.0
;;;;;;;;;;61.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;194.0
;;;;;;;;;;194.0
;;;;;;;;;;194.0
;;;;;;;;;;194.0
;;;;;;;;;;194.0
;;;;;;;;;;194.0
;;;;;;;;;;204.0
;;;;;;;;;;204.0
;;;;;;;;;;204.0
;;;;;;;;;;204.0
;;;;;;;;;;204.0
;;;;;;;;;;204.0
;;;;;;;;;;86.0
;;;;;;;;;;86.0
;;;;;;;;;;86.0
;;;;;;;;;;86.0
;;;;;;;;;;86.0
;;;;;;;;;;86.0
;;;;;;;;;;178.0
;;;;;;;;;;178.0
;;;;;;;;;;178.0
;;;;;;;;;;178.0
;;;;;;;;;;178.0
;;;;;;;;;;178.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;380.0
;;;;;;;;;;380.0
;;;;;;;;;;380.0
;;;;;;;;;;380.0
;;;;;;;;;;380.0
;;;;;;;;;;380.0
;;;;;;;;;;13.0
;;;;;;;;;;13.0
;;;;;;;;;;13.0
;;;;;;;;;;13.0
;;;;;;;;;;13.0
;;;;;;;;;;13.0
;;;;;;;;;;107.0
;;;;;;;;;;107.0
;;;;;;;;;;107.0
;;;;;;;;;;107.0
;;;;;;;;;;107.0
;;;;;;;;;;107.0
;;;;;;;;;;290.0
;;;;;;;;;;290.0
;;;;;;;;;;290.0
;;;;;;;;;;290.0
;;;;;;;;;;290.0
;;;;;;;;;;290.0
;;;;;;;;;;231.0
;;;;;;;;;;231.0
;;;;;;;;;;231.0
;;;;;;;;;;231.0
;;;;;;;;;;231.0
;;;;;;;;;;231.0
;;;;;;;;;;73.0
;;;;;;;;;;73.0
;;;;;;;;;;73.0
;;;;;;;;;;73.0
;;;;;;;;;;73.0
;;;;;;;;;;73.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;113.0
;;;;;;;;;;113.0
;;;;;;;;;;113.0
;;;;;;;;;;113.0
;;;;;;;;;;113.0
;;;;;;;;;;113.0
;;;;;;;;;;91.0
;;;;;;;;;;91.0
;;;;;;;;;;91.0
;;;;;;;;;;91.0
;;;;;;;;;;91.0
;;;;;;;;;;91.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;182.0
;;;;;;;;;;182.0
;;;;;;;;;;182.0
;;;;;;;;;;182.0
;;;;;;;;;;182.0
;;;;;;;;;;182.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;342.0
;;;;;;;;;;342.0
;;;;;;;;;;342.0
;;;;;;;;;;342.0
;;;;;;;;;;342.0
;;;;;;;;;;342.0
;;;;;;;;;;108.0
;;;;;;;;;;108.0
;;;;;;;;;;108.0
;;;;;;;;;;108.0
;;;;;;;;;;108.0
;;;;;;;;;;108.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;139.0
;;;;;;;;;;139.0
;;;;;;;;;;139.0
;;;;;;;;;;139.0
;;;;;;;;;;139.0
;;;;;;;;;;139.0
;;;;;;;;;;92.0
;;;;;;;;;;92.0
;;;;;;;;;;92.0
;;;;;;;;;;92.0
;;;;;;;;;;92.0
;;;;;;;;;;92.0
;;;;;;;;;;149.0
;;;;;;;;;;149.0
;;;;;;;;;;149.0
;;;;;;;;;;149.0
;;;;;;;;;;149.0
;;;;;;;;;;149.0
;;;;;;;;;;95.0
;;;;;;;;;;95.0
;;;;;;;;;;95.0
;;;;;;;;;;95.0
;;;;;;;;;;95.0
;;;;;;;;;;95.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;65.0
;;;;;;;;;;65.0
;;;;;;;;;;65.0
;;;;;;;;;;65.0
;;;;;;;;;;65.0
;;;;;;;;;;65.0
;;;;;;;;;;45.0
;;;;;;;;;;45.0
;;;;;;;;;;45.0
;;;;;;;;;;45.0
;;;;;;;;;;45.0
;;;;;;;;;;45.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;106.0
;;;;;;;;;;106.0
;;;;;;;;;;106.0
;;;;;;;;;;106.0
;;;;;;;;;;106.0
;;;;;;;;;;106.0
;;;;;;;;;;296.0
;;;;;;;;;;296.0
;;;;;;;;;;296.0
;;;;;;;;;;296.0
;;;;;;;;;;296.0
;;;;;;;;;;296.0
;;;;;;;;;;71.0
;;;;;;;;;;71.0
;;;;;;;;;;71.0
;;;;;;;;;;71.0
;;;;;;;;;;71.0
;;;;;;;;;;71.0
;;;;;;;;;;334.0
;;;;;;;;;;334.0
;;;;;;;;;;334.0
;;;;;;;;;;334.0
;;;;;;;;;;334.0
;;;;;;;;;;334.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;156.0
;;;;;;;;;;156.0
;;;;;;;;;;156.0
;;;;;;;;;;156.0
;;;;;;;;;;156.0
;;;;;;;;;;156.0
;;;;;;;;;;237.0
;;;;;;;;;;237.0
;;;;;;;;;;237.0
;;;;;;;;;;237.0
;;;;;;;;;;237.0
;;;;;;;;;;237.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;66.0
;;;;;;;;;;97.0
;;;;;;;;;;97.0
;;;;;;;;;;97.0
;;;;;;;;;;97.0
;;;;;;;;;;97.0
;;;;;;;;;;97.0
;;;;;;;;;;140.0
;;;;;;;;;;140.0
;;;;;;;;;;140.0
;;;;;;;;;;140.0
;;;;;;;;;;140.0
;;;;;;;;;;140.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;22.0
;;;;;;;;;;22.0
;;;;;;;;;;22.0
;;;;;;;;;;22.0
;;;;;;;;;;22.0
;;;;;;;;;;22.0
;;;;;;;;;;389.0
;;;;;;;;;;389.0
;;;;;;;;;;389.0
;;;;;;;;;;389.0
;;;;;;;;;;389.0
;;;;;;;;;;389.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;77.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;48.0
;;;;;;;;;;167.0
;;;;;;;;;;167.0
;;;;;;;;;;167.0
;;;;;;;;;;167.0
;;;;;;;;;;167.0
;;;;;;;;;;167.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;115.0
;;;;;;;;;;115.0
;;;;;;;;;;115.0
;;;;;;;;;;115.0
;;;;;;;;;;115.0
;;;;;;;;;;115.0
;;;;;;;;;;75.0
;;;;;;;;;;75.0
;;;;;;;;;;75.0
;;;;;;;;;;75.0
;;;;;;;;;;75.0
;;;;;;;;;;75.0
;;;;;;;;;;117.0
;;;;;;;;;;117.0
;;;;;;;;;;117.0
;;;;;;;;;;117.0
;;;;;;;;;;117.0
;;;;;;;;;;117.0
;;;;;;;;;;186.0
;;;;;;;;;;186.0
;;;;;;;;;;186.0
;;;;;;;;;;186.0
;;;;;;;;;;186.0
;;;;;;;;;;186.0
;;;;;;;;;;131.0
;;;;;;;;;;131.0
;;;;;;;;;;131.0
;;;;;;;;;;131.0
;;;;;;;;;;131.0
;;;;;;;;;;131.0
;;;;;;;;;;112.0
;;;;;;;;;;112.0
;;;;;;;;;;112.0
;;;;;;;;;;112.0
;;;;;;;;;;112.0
;;;;;;;;;;112.0
;;;;;;;;;;85.0
;;;;;;;;;;85.0
;;;;;;;;;;85.0
;;;;;;;;;;85.0
;;;;;;;;;;85.0
;;;;;;;;;;85.0
;;;;;;;;;;233.0
;;;;;;;;;;233.0
;;;;;;;;;;233.0
;;;;;;;;;;233.0
;;;;;;;;;;233.0
;;;;;;;;;;233.0
;;;;;;;;;;93.0
;;;;;;;;;;93.0
;;;;;;;;;;93.0
;;;;;;;;;;93.0
;;;;;;;;;;93.0
;;;;;;;;;;93.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;14.0
;;;;;;;;;;175.0
;;;;;;;;;;175.0
;;;;;;;;;;175.0
;;;;;;;;;;175.0
;;;;;;;;;;175.0
;;;;;;;;;;175.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;76.0
;;;;;;;;;;76.0
;;;;;;;;;;76.0
;;;;;;;;;;76.0
;;;;;;;;;;76.0
;;;;;;;;;;76.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;43.0
;;;;;;;;;;53.0
;;;;;;;;;;53.0
;;;;;;;;;;53.0
;;;;;;;;;;53.0
;;;;;;;;;;53.0
;;;;;;;;;;53.0
;;;;;;;;;;27.0
;;;;;;;;;;27.0
;;;;;;;;;;27.0
;;;;;;;;;;27.0
;;;;;;;;;;27.0
;;;;;;;;;;27.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;102.0
;;;;;;;;;;148.0
;;;;;;;;;;148.0
;;;;;;;;;;148.0
;;;;;;;;;;148.0
;;;;;;;;;;148.0
;;;;;;;;;;148.0
;;;;;;;;;;184.0
;;;;;;;;;;184.0
;;;;;;;;;;184.0
;;;;;;;;;;184.0
;;;;;;;;;;184.0
;;;;;;;;;;184.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;114.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;82.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;87.0
;;;;;;;;;;87.0
;;;;;;;;;;87.0
;;;;;;;;;;87.0
;;;;;;;;;;87.0
;;;;;;;;;;87.0
;;;;;;;;;;42.0
;;;;;;;;;;42.0
;;;;;;;;;;42.0
;;;;;;;;;;42.0
;;;;;;;;;;42.0
;;;;;;;;;;42.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;10.0
;;;;;;;;;;332.0
;;;;;;;;;;332.0
;;;;;;;;;;332.0
;;;;;;;;;;332.0
;;;;;;;;;;332.0
;;;;;;;;;;332.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;23.0
;;;;;;;;;;64.0
;;;;;;;;;;64.0
;;;;;;;;;;64.0
;;;;;;;;;;64.0
;;;;;;;;;;64.0
;;;;;;;;;;64.0
;;;;;;;;;;218.0
;;;;;;;;;;218.0
;;;;;;;;;;218.0
;;;;;;;;;;218.0
;;;;;;;;;;218.0
;;;;;;;;;;218.0
;;;;;;;;;;230.0
;;;;;;;;;;230.0
;;;;;;;;;;230.0
;;;;;;;;;;230.0
;;;;;;;;;;230.0
;;;;;;;;;;230.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;104.0
;;;;;;;;;;47.0
;;;;;;;;;;47.0
;;;;;;;;;;47.0
;;;;;;;;;;47.0
;;;;;;;;;;47.0
;;;;;;;;;;47.0
;;;;;;;;;;239.0
;;;;;;;;;;239.0
;;;;;;;;;;239.0
;;;;;;;;;;239.0
;;;;;;;;;;239.0
;;;;;;;;;;239.0
;;;;;;;;;;152.0
;;;;;;;;;;152.0
;;;;;;;;;;152.0
;;;;;;;;;;152.0
;;;;;;;;;;152.0
;;;;;;;;;;152.0
;;;;;;;;;;132.0
;;;;;;;;;;132.0
;;;;;;;;;;132.0
;;;;;;;;;;132.0
;;;;;;;;;;132.0
;;;;;;;;;;132.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;180.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;138.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;26.0
;;;;;;;;;;179.0
;;;;;;;;;;179.0
;;;;;;;;;;179.0
;;;;;;;;;;179.0
;;;;;;;;;;179.0
;;;;;;;;;;179.0
;;;;;;;;;;54.0
;;;;;;;;;;54.0
;;;;;;;;;;54.0
;;;;;;;;;;54.0
;;;;;;;;;;54.0
;;;;;;;;;;54.0
;;;;;;;;;;248.0
;;;;;;;;;;248.0
;;;;;;;;;;248.0
;;;;;;;;;;248.0
;;;;;;;;;;248.0
;;;;;;;;;;248.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;57.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;78.0
;;;;;;;;;;79.0
;;;;;;;;;;79.0
;;;;;;;;;;79.0
;;;;;;;;;;79.0
;;;;;;;;;;79.0
;;;;;;;;;;79.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;62.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;36.0
;;;;;;;;;;88.0
;;;;;;;;;;88.0
;;;;;;;;;;88.0
;;;;;;;;;;88.0
;;;;;;;;;;88.0
;;;;;;;;;;88.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;89.0
;;;;;;;;;;99.0
;;;;;;;;;;99.0
;;;;;;;;;;99.0
;;;;;;;;;;99.0
;;;;;;;;;;99.0
;;;;;;;;;;99.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;46.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;55.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;98.0
;;;;;;;;;;98.0
;;;;;;;;;;98.0
;;;;;;;;;;98.0
;;;;;;;;;;98.0
;;;;;;;;;;98.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;35.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;29.0
;;;;;;;;;;129.0
;;;;;;;;;;129.0
;;;;;;;;;;129.0
;;;;;;;;;;129.0
;;;;;;;;;;129.0
;;;;;;;;;;129.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;125.0
;;;;;;;;;;125.0
;;;;;;;;;;125.0
;;;;;;;;;;125.0
;;;;;;;;;;125.0
;;;;;;;;;;125.0
;;;;;;;;;;40.0
;;;;;;;;;;40.0
;;;;;;;;;;40.0
;;;;;;;;;;40.0
;;;;;;;;;;40.0
;;;;;;;;;;40.0
;;;;;;;;;;31.0
;;;;;;;;;;31.0
;;;;;;;;;;31.0
;;;;;;;;;;31.0
;;;;;;;;;;31.0
;;;;;;;;;;31.0
;;;;;;;;;;90.0
;;;;;;;;;;90.0
;;;;;;;;;;90.0
;;;;;;;;;;90.0
;;;;;;;;;;90.0
;;;;;;;;;;90.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;37.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;143.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;197.0
;;;;;;;;;;173.0
;;;;;;;;;;173.0
;;;;;;;;;;173.0
;;;;;;;;;;173.0
;;;;;;;;;;173.0
;;;;;;;;;;173.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;38.0
;;;;;;;;;;214.0
;;;;;;;;;;214.0
;;;;;;;;;;214.0
;;;;;;;;;;214.0
;;;;;;;;;;214.0
;;;;;;;;;;214.0
;;;;;;;;;;56.0
;;;;;;;;;;56.0
;;;;;;;;;;56.0
;;;;;;;;;;56.0
;;;;;;;;;;56.0
;;;;;;;;;;56.0
;;;;;;;;;;118.0
;;;;;;;;;;118.0
;;;;;;;;;;118.0
;;;;;;;;;;118.0
;;;;;;;;;;118.0
;;;;;;;;;;118.0
;;;;;;;;;;360.0
;;;;;;;;;;360.0
;;;;;;;;;;360.0
;;;;;;;;;;360.0
;;;;;;;;;;360.0
;;;;;;;;;;360.0
;;;;;;;;;;60.0
;;;;;;;;;;60.0
;;;;;;;;;;60.0
;;;;;;;;;;60.0
;;;;;;;;;;60.0
;;;;;;;;;;60.0
;;;;;;;;;;187.0
;;;;;;;;;;187.0
;;;;;;;;;;187.0
;;;;;;;;;;187.0
;;;;;;;;;;187.0
;;;;;;;;;;187.0
;;;;;;;;;;172.0
;;;;;;;;;;172.0
;;;;;;;;;;172.0
;;;;;;;;;;172.0
;;;;;;;;;;172.0
